Address,C.O,MahMorajeh,Fasl,Jens,Sen,Savad,Tahsil.Mikonad,Madrak,Faaliat,Zanashoi,tedad.a,n.t.m,t.o,s.z,n.e,m.o.b,oto,mo,do,radio,zabt,tv.s,tv.r,video,pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,Hazine_Behdashti,Hazine_Ertebatat,Hazine_Ghazayeamade,Hazine_Hamlonaghl,Hazine_kalavakhadamat,Hazine_Khorakivadokhani,Hazine_lavazemkhanegi,Rahn,Hazine_Maskan,Hazine_Noshidani,Hazine_Pushak,Hazine_Tafrihat,Daramad_Yarane,Daramad_Azad,Daramad_Motefaraghe,Daramad_Mozd_Month,Daramad_Mozd_Year
11306168305,13,12,4,1,63,1,2,4,3,1,4,1,6,120,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,,,,,,1,4,14,24,16900000,950000,3500000,1250000,450000,17970000,2890000,0,5860000,,6500000,300000,21840000,,290000000,,
11306168308,13,12,4,1,47,1,2,4,1,1,4,1,4,100,3,1,,1,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,2100000,480000,300000,350000,150000,5965000,70000,0,5785000,,,,21840000,,,26000000,320000000
11306168311,13,12,4,2,65,2,,,3,2,2,1,8,170,3,1,1,,,,,,1,,1,1,,,1,1,1,1,,,,,,,1,1,1,,1,1,1,,,,,,1,4,14,24,520000,300000,850000,2450000,550000,6305000,1320000,0,5080000,,2700000,210000,10920000,,200000000,,
11306168314,13,12,4,1,60,1,2,5,3,1,5,1,4,130,3,1,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,750000,,950000,1060000,21890000,80000,0,6470000,,3000000,,27300000,,440000000,10000000,120000000
11306168317,13,12,4,1,33,1,2,2,1,1,3,1,4,72,1,,,,,,,,1,,,1,,,1,1,1,,,,,,,,1,1,1,,1,1,1,,,,,,1,4,14,24,,500000,,400000,780000,10052000,270000,0,4760000,2400000,,,16380000,,,22000000,270000000
11306168402,13,3,1,2,70,2,,,5,2,1,1,1,12,3,1,,,,,,,1,,,,,,1,1,1,,,,,,,,1,1,1,,,1,,,,,,,,4,14,24,740000,,,100000,140000,335000,,0,1500000,,,,5460000,,1800000,,
11306168405,13,3,1,1,55,1,2,1,1,1,3,1,2,70,3,1,1,,,,,,1,,,1,,1,,1,1,,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1850000,600000,,1000000,100000,2810000,,0,5270000,300000,,,16380000,,,5500000,120000000
11306168408,13,3,1,1,45,1,2,4,1,1,4,1,4,80,2,,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,,4,14,24,,1200000,300000,1800000,430000,6011000,460000,0,4990000,,,240000,21840000,270000000,,,
11306168411,13,3,1,1,36,1,2,6,1,1,4,5,4,80,3,1,1,,,1,,,1,1,1,1,,,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,,,,,4,14,24,800000,400000,1500000,3400000,2220000,9112500,500000,0,3500000,,5300000,1500000,21840000,,,48000000,592000000
11306168417,13,3,1,1,75,2,,,3,1,3,1,2,100,3,1,,,,,,,1,,,,,1,,1,1,,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,155000,250000,,70000,,2415000,140000,0,5570000,,,,16380000,,60000000,,
11306168502,13,7,2,1,32,1,2,2,1,1,3,3,4,80,1,,,1,,,,,1,,1,1,,,1,1,1,1,1,1,,,,,1,1,1,,,1,1,1,,,,,,4,14,24,200000,400000,,1200000,340000,3290000,180000,14000000,4990000,270000,,,16380000,160000000,,,
11306168505,13,7,2,1,33,1,1,6,1,1,5,3,4,80,1,,,,1,,,,1,1,,1,,,1,1,1,1,,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,100000,200000,2500000,230000,3855000,340000,50000000,4720000,600000,600000,2000000,27300000,,,34000000,420000000
11306168508,13,7,2,2,48,1,2,2,3,2,3,1,4,80,1,,,,,,,,1,,1,1,,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,,226000,100000,440000,200000,6180000,,0,2660000,,2000000,,16380000,,182000000,,
11306168511,13,7,2,1,33,1,2,2,1,1,5,1,4,65,1,,,,,,,,1,1,1,1,,,1,1,,,1,,,,,,1,1,1,,1,1,1,,,,,,,4,14,24,4000000,500000,,400000,780000,6975000,275000,0,3600000,,1250000,820000,27300000,,,15000000,170000000
11306168514,13,7,2,1,32,1,1,6,2,1,3,3,4,60,1,,,,,,,,1,,,1,,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,,4,14,24,900000,190000,,2000000,290000,9449000,310000,80000000,5560000,,2070000,370000,16380000,,75000000,0,48000000
11306168517,13,7,2,1,42,1,2,6,1,1,4,1,4,70,1,,,,,,,,1,,,1,,,1,1,1,,,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1500000,1000000,,700000,260000,3975000,560000,0,4120000,,650000,1150000,21840000,,,12000000,156000000
11306168602,13,10,3,1,54,1,2,1,1,1,3,1,4,120,3,1,,1,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,220000,,900000,410000,6147000,775000,0,6530000,,2700000,,21840000,,10000000,0,60000000
11306168605,13,10,3,1,55,2,,,3,1,3,1,4,90,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,240000,350000,,1100000,325000,4152000,590000,0,6400000,3200000,100000,,,,160000000,,
11306168608,13,10,3,1,95,1,2,1,3,1,2,1,6,150,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1350000,400000,400000,500000,290000,5982000,760000,0,7400000,,7000000,,10920000,,70000000,,
11306168611,13,10,3,1,57,1,2,2,3,1,3,1,5,200,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,3000000,800000,,1000000,240000,9802000,800000,0,8800000,,5500000,,16380000,,390000000,,
11306168614,13,10,3,1,80,2,,,6,1,3,1,4,70,3,1,,1,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,900000,280000,,800000,270000,9430000,490000,0,6100000,,4600000,,16380000,,,5000000,70000000
11306168702,13,1,4,1,40,1,2,6,1,1,4,1,6,130,3,1,,,,,,,1,,,1,,,1,1,1,1,,1,,,,,1,1,1,,1,1,1,,,,,,1,4,14,24,,400000,,1200000,1570000,9582500,1110000,0,4900000,,,,21840000,,,42000000,430000000
11306168705,13,1,4,1,65,1,2,1,3,1,3,1,4,120,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,480000,200000,,550000,430000,7335000,210000,0,4530000,,250000,,16380000,,320000000,8000000,24000000
11306168708,13,1,4,1,33,1,2,2,1,1,2,3,3,70,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,,,,,,,4,14,24,,200000,,100000,660000,2690000,,35000000,4800000,,4800000,900000,10920000,,,16000000,220000000
11306168711,13,1,4,2,36,1,2,1,3,1,1,3,6,150,3,1,,,,,,,1,,,1,,,1,1,1,,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,250000,,200000,650000,5613500,470000,50000000,5170000,,,,,,120000000,,
11306168714,13,1,4,1,67,2,,,3,1,2,1,4,70,1,,,,,,,,1,,,1,,,1,1,1,,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,490000,450000,500000,1000000,820000,23970000,1350000,0,4550000,3600000,1500000,,16380000,,300000000,,
11306168717,13,1,4,1,43,1,2,5,1,1,5,1,3,75,1,,,1,,,,,1,,,1,,,1,1,1,,,,,,,,1,1,1,,1,1,1,1,,,,,,4,14,24,,250000,,350000,950000,8145000,330000,0,6380000,,6400000,,27300000,,,13000000,170000000
11306168802,13,4,1,1,48,1,2,5,1,1,4,1,4,110,3,1,1,,,1,,,1,,1,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,550000,1300000,1000000,930000,10216000,580000,0,6820000,180000,800000,260000,21840000,,,20000000,250000000
11306168805,13,4,1,1,37,1,2,1,1,1,4,7,4,55,3,1,,,1,1,,,1,,,1,,1,,1,1,1,1,,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,510000,150000,120000,200000,510000,6698000,235000,0,4550000,,600000,,25480000,50000000,,,
11306168808,13,4,1,1,46,1,2,7,1,1,4,1,4,80,1,,1,,1,1,,,1,1,1,1,,,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,1520000,550000,1800000,610000,7160000,480000,0,7000000,,300000,,,,,42000000,504000000
11306168814,13,4,1,1,30,1,2,2,1,1,3,3,4,75,2,,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,,2100000,1000000,2150000,1380000,7009000,720000,120000000,6450000,,9150000,,16380000,75000000,,,
11306168817,13,4,1,1,37,1,2,4,1,1,4,1,4,75,2,,1,,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,,100000,280000,3700000,440000,6432500,1150000,0,7230000,,980000,,21840000,180000000,,,
11306168902,13,5,2,1,47,1,2,1,1,1,2,1,4,120,3,1,1,,,,,,1,,,1,,1,,1,,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,2000000,120000,,300000,110000,2526500,,0,2550000,,,,10920000,115000000,10000000,,
11306168908,13,5,2,1,38,1,2,1,6,1,4,6,3,60,3,1,,,,,,,1,,,1,,,1,1,1,,,1,,,,,1,1,1,,,1,1,,,,,,,4,14,24,2000000,100000,150000,350000,210000,4582000,440000,0,2450000,,500000,,21840000,,21600000,,
11306168911,13,5,2,1,37,1,2,6,1,1,4,4,3,120,3,1,1,1,1,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,,1000000,100000,15900000,380000,3720000,520000,65000000,2260000,,410000,,21840000,,,15000000,196800000
11306168914,13,5,2,1,25,1,2,4,3,4,2,1,3,50,3,1,,,,,,,1,,,1,,,1,1,,,,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,2000000,250000,,220000,330000,2618000,250000,0,2500000,,,,16380000,,60000000,,
11306168917,13,5,2,1,60,1,2,1,1,1,2,1,3,110,3,1,1,,,,,,1,,,1,,,1,1,1,,,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,3500000,300000,,,310000,4500000,280000,0,2820000,,,,21840000,102000000,,,
11307169002,13,8,3,1,40,1,2,1,1,1,6,1,7,170,3,1,1,,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,700000,,1200000,350000,10130000,110000,0,17300000,,1000000,,32760000,650000000,,,
11307169005,13,8,3,1,33,1,2,1,1,1,3,3,4,100,3,1,,,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,,1,1,1,1,,,,,,4,14,24,200000,250000,150000,1000000,100000,4180000,100000,60000000,6750000,,,,16380000,,,10000000,120000000
11307169008,13,8,3,1,28,1,2,2,1,1,2,1,4,100,1,,1,,,,,,1,1,,1,,,1,1,1,1,1,,,,1,1,1,1,1,,1,1,1,,,,1,,,4,14,24,2080000,300000,1400000,1500000,550000,7050000,1000000,0,7570000,,6050000,400000,10920000,400000000,,,
11307169011,13,8,3,1,50,1,2,1,1,1,4,1,4,110,3,1,1,,,,,,1,,,1,,,1,1,1,1,,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,450000,250000,300000,80000,9275000,,0,4750000,750000,,,21840000,175000000,,,
11307169014,13,8,3,1,46,1,2,1,1,1,4,1,4,98,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,500000,400000,170000,300000,,2695000,40000,0,3970000,,,,21840000,,,10000000,120000000
11307169017,13,8,3,1,60,2,,,1,1,3,1,3,70,3,1,,1,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1700000,400000,,600000,,6350000,75000,0,3850000,1250000,,,16380000,,,19000000,220000000
11307169102,13,11,4,1,70,1,2,1,3,1,2,1,4,110,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,180000,,60000,50000,3395000,,0,4860000,,,,10920000,,264000000,,
11307169105,13,11,4,1,39,1,2,1,1,1,5,1,6,200,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,1,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,2100000,1200000,3350000,1350000,810000,8765000,300000,0,8350000,,,1200000,27300000,580000000,,,
11307169108,13,11,4,1,56,1,2,1,1,1,3,1,3,85,1,,,1,1,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,350000,200000,300000,220000,4000000,170000,0,4950000,,,200000,16380000,160000000,,,
11307169111,13,11,4,1,34,1,2,4,1,1,3,1,3,80,3,1,1,,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,600000,500000,,600000,300000,5190000,80000,0,4930000,,,,16380000,330000000,,,
11307169114,13,11,4,1,73,1,2,9,3,1,2,1,3,90,3,2,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,200000,,100000,,1970000,,0,3650000,,,,10920000,,180000000,,
11307169117,13,11,4,1,53,2,,,1,1,4,1,4,95,3,1,,1,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,2400000,450000,,300000,100000,6545000,130000,0,5010000,,,,21840000,,,31000000,365000000
11307169202,13,2,1,1,53,1,2,1,1,1,2,1,3,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,,300000,,3700000,170000,3505000,230000,0,6130000,,,12000,10920000,120000000,30000000,,
11307169205,13,2,1,1,33,1,2,2,1,1,3,1,4,70,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,1,,4,14,24,200000,200000,400000,300000,125000,4694000,310000,0,4190000,,3100000,,16380000,240000000,,,
11307169208,13,2,1,1,50,2,,,1,1,6,1,5,200,3,1,,,,,,,1,,,1,,,1,1,1,1,1,1,1,,,,1,1,1,1,,1,1,,,,,,,4,14,24,3700000,1600000,120000,4000000,1110000,8460000,445000,0,7600000,,,,32760000,,,20000000,240000000
11307169211,13,2,1,2,49,2,,,3,2,8,1,4,130,3,1,,,1,,,,1,,,1,,1,,1,1,1,,1,1,,,,1,1,1,,,1,1,,,,,,,4,14,24,2850000,1000000,70000,500000,660000,6155000,630000,0,3860000,,170000,,38220000,,72000000,26000000,314000000
11307169214,13,2,1,1,31,1,2,6,1,1,4,3,3,60,3,1,1,,1,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,2000000,190000,,400000,465000,5280000,165000,150000000,7068000,,,,21840000,154950000,,,
11307169217,13,2,1,1,86,2,,,3,2,2,1,5,150,3,1,,,,,,,1,,,1,1,1,,1,1,1,,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,2350000,190000,,,80000,2140000,120000,0,6200000,,30000,,10920000,,100000000,,
11307169302,13,5,2,1,36,1,2,6,1,1,5,1,6,170,3,1,,,,,,,1,,,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,20000,2400000,,50000,1670000,4125000,560000,0,5200000,,,,27300000,,,17000000,214000000
11307169305,13,5,2,2,54,1,2,1,1,2,2,1,5,150,3,1,,,,,,,1,,,,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,,520000,,,220000,2890000,250000,0,6600000,,,200000,10920000,36000000,60000000,,
11307169308,13,5,2,2,44,1,2,2,3,2,3,1,4,100,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,,750000,,700000,305000,2482500,840000,0,6950000,,,,16380000,,72000000,8000000,96000000
11307169311,13,5,2,1,33,1,2,2,1,1,4,1,4,100,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,550000,200000,,100000,610000,2398000,200000,0,7470000,1320000,30000,,21840000,62000000,,,
11307169314,13,5,2,1,67,2,,,1,1,3,1,7,160,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,380000,400000,,,255000,2088000,20000,0,5510000,,,,16380000,120000000,,,
11307169317,13,5,2,1,70,2,,,3,1,3,1,4,120,3,1,,,1,,,,1,,,1,,,1,1,1,,,1,,,,,1,1,1,,,1,1,,,,,,,4,14,24,1350000,110000,,100000,400000,2772000,780000,0,5880000,,1370000,,16380000,,115000000,,
11307169402,13,9,3,1,47,2,,,1,1,4,1,4,100,3,2,,1,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,700000,,700000,430000,4685000,610000,0,6000000,,100000,50000,21840000,405000000,,10000000,120000000
11307169405,13,9,3,1,54,2,,,1,1,5,1,3,110,3,1,,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,620000,,400000,740000,6502000,630000,0,4700000,2400000,,,27300000,130000000,78000000,,
11307169408,13,9,3,1,40,1,2,1,1,1,5,6,3,80,3,1,,1,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,,,1,1,1,,,,,,4,14,24,120000,500000,,200000,235000,5605000,575000,0,6860000,1200000,,300000,27300000,145000000,,,
11307169411,13,9,3,2,85,2,,,3,2,2,1,3,80,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,640000,1000000,,400000,210000,7577000,150000,0,6298000,,,,10920000,17000000,11000000,,
11307169414,13,9,3,1,56,1,2,1,1,1,5,1,5,100,3,2,,1,,,,,1,,,1,,,1,1,1,,1,1,,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,2050000,500000,150000,1750000,570000,5304000,,0,5350000,,,100000,27300000,10000000,,29000000,180000000
11307169417,13,9,3,1,47,2,,,1,1,4,1,4,150,3,1,,,1,,,,1,,,1,,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,595000,500000,,500000,450000,4334000,560000,0,7700000,,,50000,21840000,75000000,,,
11307169505,13,12,4,1,42,1,2,4,1,1,4,1,2,75,3,1,,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,1260000,400000,300000,,330000,6642000,550000,0,6650000,,5000000,170000,21840000,150000000,,,
11307169508,13,12,4,1,45,1,2,4,1,1,4,6,3,120,3,1,1,,,,,,1,,1,1,,,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,12000000,320000,,2100000,170000,8360000,635000,0,11050000,150000,5550000,160000,21840000,204000000,,,
11307169511,13,12,4,1,44,1,2,4,1,1,5,1,4,120,3,1,1,,,,,,1,,1,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1900000,1500000,,600000,535000,4870000,550000,0,6620000,1200000,5900000,800000,27300000,,,20000000,250000000
11307169514,13,12,4,1,34,1,2,4,2,1,4,1,3,120,3,1,1,1,,,,,1,,,1,,,1,1,1,1,,1,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,470000,440000,,900000,365000,2596000,,0,10100000,,1800000,190000,,,,0,150000000
11307169517,13,12,4,1,26,1,2,4,2,1,2,6,3,120,3,1,1,,,,,,1,1,1,1,1,1,,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,245000,600000,210000,600000,500000,1992000,430000,0,7180000,300000,1000000,,10920000,,,0,60000000
11307169602,13,3,1,1,39,1,2,2,1,1,4,6,4,200,3,1,1,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,400000,250000,3200000,290000,3370000,190000,0,6090000,,700000,10000,21840000,120000000,,,
11307169605,13,3,1,1,33,1,2,6,1,1,4,3,3,70,3,1,1,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,2700000,400000,,1600000,260000,4025000,190000,50000000,6190000,,,,21840000,120000000,,,
11307169608,13,3,1,1,33,1,2,1,1,1,4,3,4,100,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,500000,,1000000,350000,4639000,290000,100000000,7295000,,450000,,21840000,,,20000000,120000000
11307169611,13,3,1,1,53,1,2,1,1,1,7,4,4,130,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,620000,1350000,,1500000,685000,5405000,300000,200000000,7450000,,180000,,38220000,,,19000000,160000000
11307169614,13,3,1,1,42,1,2,2,1,1,4,4,3,130,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,2930000,800000,,1900000,210000,1936000,80000,200000000,6720000,,,25000,21840000,74000000,,,
11307169617,13,3,1,1,31,1,2,6,1,1,2,7,4,130,3,1,,,,,,,1,,1,1,1,1,,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,380000,380000,,700000,715000,8256000,760000,0,4380000,,700000,,10920000,,,17000000,214000000
11307169702,13,7,2,1,42,1,2,2,1,1,4,1,4,120,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,780000,600000,,1400000,150000,2514000,360000,0,2320000,,650000,1500000,21840000,185000000,,,
11307169705,13,7,2,1,34,1,2,4,1,1,4,1,4,130,3,1,1,1,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,435000,,6700000,270000,6000000,,0,4128000,,650000,1500000,21840000,,24000000,15000000,180000000
11307169711,13,7,2,1,87,1,2,1,3,1,4,1,4,100,3,1,,1,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,600000,,300000,280000,8565000,,0,4350000,,,,21840000,44000000,166000000,,
11307169714,13,7,2,1,59,1,2,1,6,1,3,1,4,99,3,1,1,,,,,,1,,,1,,,1,1,1,,1,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,5000000,1000000,,2500000,180000,4750000,190000,0,13050000,3000000,,2460000,16380000,,200000000,5000000,65000000
11307169717,13,7,2,1,47,1,2,4,1,1,3,1,3,110,3,1,1,,,,,,1,,1,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,460000,700000,,3500000,420000,8130000,30700000,0,4552000,,14700000,940000,16380000,1127000000,,,
11307169802,13,10,3,2,72,2,,,5,2,2,1,3,150,3,1,,,,,,,1,,,1,1,1,,1,,1,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,125000,,100000,,2231000,340000,0,5080000,,,,10920000,,18500000,,
11307169805,13,10,3,1,70,1,2,1,1,1,2,1,3,100,3,1,,1,,,,,1,,,1,1,1,,1,1,,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,1600000,350000,,800000,340000,7601000,800000,0,4940000,585000,5900000,,10920000,245000000,195000000,,
11307169808,13,10,3,2,73,2,,,5,2,1,1,4,100,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,280000,,,,1639000,70000,0,6320000,,,,5460000,,35000000,,
11307169811,13,10,3,1,33,1,2,1,1,1,3,6,3,50,3,1,,,,,,,1,,,1,1,1,,1,1,,,,,,,,1,1,1,,,1,1,,,,,,1,4,14,24,,150000,,500000,330000,2598000,80000,0,5990000,30000,250000,,16380000,,,1000000,30000000
11307169814,13,10,3,2,80,2,,,5,2,1,1,5,120,3,1,,,,,,,1,,,1,,1,1,1,1,,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,130000,,,70000,2608000,220000,0,4440000,,,,5460000,,36000000,,
11307169817,13,10,3,2,30,1,2,1,3,3,2,6,5,120,3,1,,,,,,,1,,,1,1,1,,1,1,,,,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,,20000,,50000,200000,1259000,150000,0,4470000,,,20000,10920000,,27600000,,
11307169902,13,1,4,1,48,1,2,4,1,1,5,6,4,150,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,320000,,800000,540000,7087000,335000,0,7670000,,1350000,50000,27300000,370000000,,,
11307169905,13,1,4,1,38,1,2,5,1,1,4,6,4,240,3,1,1,,1,,,,1,,1,1,,,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,800000,,850000,860000,9546000,740000,0,8170000,,1520000,,21840000,,,25000000,200000000
11307169911,13,1,4,1,61,1,2,1,3,1,3,1,3,100,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,380000,,20000,690000,4536000,340000,0,8570000,1800000,1350000,,16380000,,143000000,,
11307169914,13,1,4,1,85,1,2,1,3,1,4,1,4,110,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1480000,250000,,150000,730000,7197000,480000,0,4900000,,800000,,21840000,,195000000,,
11307169917,13,1,4,2,48,1,2,1,5,2,1,6,4,180,3,1,,,,,,,1,,,1,,1,,1,,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,200000,30000,,50000,135000,,75000,0,6000000,,350000,,5460000,,,,
11307170002,13,4,1,1,56,1,2,2,1,1,3,1,4,180,3,1,1,,,,,,1,,1,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,717000,600000,,2500000,330000,7275000,140000,0,3960000,,1610000,,21840000,105000000,,,
11307170005,13,4,1,1,51,1,2,1,1,1,3,1,3,100,3,1,1,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,880000,,2450000,335000,9325000,900000,0,2940000,,70000,,16380000,145000000,,25000000,150000000
11307170008,13,4,1,2,40,2,,,3,2,1,1,4,70,3,1,,,,,,,1,,,,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,150000,,50000,150000,2680000,280000,0,3140000,,,,5460000,,130000000,,
11307170011,13,4,1,1,47,1,2,2,1,2,3,1,3,80,3,1,,,1,1,,,1,1,1,1,,,1,1,1,,,,1,,,,1,1,1,,1,1,1,,,,,,1,4,14,24,500000,600000,1420000,390000,670000,5905000,230000,0,2820000,1200000,300000,160000,16380000,150000000,,10000000,60000000
